"Freq [GHz]","AbsorbanceTE []","AbsorbanceTM []"
59.79,0.00450079096241041,0.00110996861182577
59.8,0.00445958486858777,0.00110257189298613
59.81,0.00442062733213677,0.00109755133732148
59.82,0.00438400172064302,0.00109506229840195
59.83,0.00434980100807758,0.0010952702118312
59.84,0.00431812844470658,0.00109835126244873
59.85,0.00428909829344126,0.00110449310018401
59.86,0.00426283663998206,0.00111389560940234
59.87,0.00423948228321203,0.00112677173534759
59.88,0.00421918771422136,0.00114334837275987
59.89,0.00420212019283805,0.00116386732167961
59.9,0.00418846293175812,0.00118858631615804
59.91,0.00417841639945904,0.00121778013188922
59.92,0.00417219975423289,0.00125174177927434
59.93,0.00417005242391577,0.00129078378965408
59.94,0.00417223584667759,0.00133523960229098
59.95,0.00417903539079667,0.00138546506096038
59.96,0.00419076247355665,0.00144184002988479
59.97,0.00420775690149988,0.00150477013922279
59.98,0.00423038945759679,0.00157468867177357
59.99,0.00425906476400328,0.00165205860355122
60,0.00429422445264083,0.00173737481188296
60.01,0.00437927764900314,0.00173173624626044
60.02,0.00445335918134682,0.00172623656501869
60.03,0.00451745545006954,0.00172090687618653
60.04,0.00457249105812596,0.00171578001359418
60.05,0.00461933406385651,0.00171089077355813
60.06,0.00465880112085737,0.0017062761792348
60.07,0.00469166252903064,0.00170197577672082
60.08,0.00471864722816084,0.00169803196758822
60.09,0.00474044777259752,0.00169449038285052
60.1,0.00475772533496999,0.00169140030499804
60.11,0.00477111479626957,0.00168881514518093
60.12,0.00478122999134301,0.00168679298380825
60.13,0.00478866919407306,0.00168539718496896
60.14,0.00479402094351544,0.00168469709605312
60.15,0.00479787033497081,0.00168476884618307
60.16,0.0048008059290312,0.00168569626017689
60.17,0.00480342746693663,0.00168757190659963
60.18,0.00480635462893308,0.00169049830342338
60.19,0.00481023713198259,0.0016945893078153
60.2,0.0048157665437677,0.00169997172278813
60.21,0.00482369029441088,0.00170678715941142
60.22,0.00483482850624739,0.00171519420116273
60.23,0.00485009444711326,0.00172537092631464
60.24,0.00487051966187646,0.00173751785622567
60.25,0.00489728517414934,0.0017518614116302
60.26,0.00493176061025213,0.00176865797629788
60.27,0.00497555373249803,0.00178819869018831
60.28,0.00503057374896199,0.00181081512035242
60.29,0.00509911300289689,0.00183688599250675
60.3,0.00518395339272593,0.00186684520804659
60.31,0.00528850637182876,0.00190119142432277
60.32,0.00541699898197301,0.00194049954227138
60.33,0.00557472362756473,0.00198543452950728
60.34,0.00576837702402344,0.00203676811199305
60.35,0.00600652521821676,0.00209539900070688
60.36,0.00630024871287949,0.00216237748807191
60.37,0.00666404745037619,0.00223893546037801
60.38,0.00711712402821252,0.0023265231403653
60.39,0.00768522098010149,0.00242685420805666
60.4,0.0084032712998523,0.00254196136435503
60.41,0.00931923495850162,0.00267426491221567
60.42,0.0104996255199336,0.00282665754276235
60.43,0.0120373055619797,0.00300260922306217
60.44,0.0140618763270649,0.00320629685159546
60.45,0.0167515642756788,0.00344276407880428
60.46,0.020340568852325,0.00371811715841375
60.47,0.0251017436232677,0.00403976244783333
60.48,0.0312518678423368,0.00441668932475525
60.49,0.0386801307266825,0.0048597971700205
60.5,0.0464450081593059,0.0053822536701823
60.51,0.0524292707754338,0.00599984871343251
60.52,0.0542266250664236,0.00673126468528906
60.53,0.0512136770913532,0.0075981060264978
60.54,0.045110049392075,0.00862439906994883
60.55,0.0382060839618131,0.00983506730745565
60.56,0.0319135279302328,0.0112526063594918
60.57,0.0267089025883973,0.012890899663813
60.58,0.0225773350484649,0.0147450898417933
60.59,0.0193397718844067,0.016777252692931
60.6,0.0167999297992082,0.0189002439919679
60.61,0.0147916197957607,0.0209670074872007
60.62,0.013186150960071,0.0227777743502772
60.63,0.011887231888857,0.0241162452808629
60.64,0.0108235836023833,0.0248107216756536
60.65,0.00994241265726381,0.0247927603105963
60.66,0.00920437374416205,0.0241179684360234
60.67,0.00857987948515937,0.0229368429073601
60.68,0.00804645156532069,0.0214376622163457
60.69,0.00758682983503123,0.0197948245866448
60.7,0.00718761975890159,0.0181410295136131
60.71,0.0068383190935456,0.0165621826447072
60.72,0.00653061173931024,0.0151050963232556
60.73,0.00625785069556017,0.0137889809227191
60.74,0.00601467581399318,0.0126158235557274
60.75,0.00579672845221646,0.0115780493992556
60.76,0.00560043641745445,0.0106635428116009
60.77,0.00542285037340695,0.00985866255182688
60.78,0.00526151827734322,0.00914991024242651
60.79,0.00511438817702503,0.00852476284887294
60.8,0.00497973234475091,0.00797201664066194
60.81,0.00485608760176293,0.00748186188841971
60.82,0.0047422080295193,0.0070458197234291
60.83,0.00463702723184922,0.00665661669410622
60.84,0.00453962801786645,0.00630803860870188
60.85,0.00444921789091046,0.0059947853287694
60.86,0.00436510911235077,0.00571233683023731
60.87,0.00428670239315276,0.00545683459020918
60.88,0.00421347348040446,0.00522497905246899
60.89,0.00414496206776915,0.00501394229347074
60.9,0.00408076258219481,0.00482129430679945
60.91,0.00402051649331436,0.00464494111514335
60.92,0.00396390586555817,0.00448307296131256
60.93,0.00391064792918683,0.00433412098726593
60.94,0.00386049049082093,0.00419672100871948
60.95,0.00381320803868557,0.00406968319584389
60.96,0.00376859842582955,0.00395196665913722
60.97,0.0037264800353034,0.00384265810490014
60.98,0.00368668934983329,0.00374095386863138
60.99,0.0036490788617527,0.00364614475428859
61,0.00361351527033971,0.00355760320775445
61.01,0.00357987792309944,0.00347477243599881
61.02,0.00354805746445874,0.00339715715117717
61.03,0.0035179546620886,0.00332431567558145
61.04,0.00348947938486932,0.00325585318815713
61.05,0.00346254971210358,0.00319141593230199
61.06,0.00343709115568547,0.00313068623435175
61.07,0.00341303598024967,0.00307337820784903
61.08,0.00339032260886729,0.00301923403982185
61.09,0.00336889510336813,0.00296802077184788
61.1,0.00334870271020005,0.00291952750310231
61.11,0.00332969946448658,0.00287356295455221
61.12,0.00331184384532313,0.00282995334235536
61.13,0.00329509847707887,0.00278854051728938
61.14,0.0032794298723634,0.00274918033370652
61.15,0.00326480821222319,0.00271174121631612
61.16,0.00325120716098337,0.00267610289886155
61.17,0.00323860371276274,0.00264215531180911
61.18,0.00322697806788841,0.0026097976000321
61.19,0.00321631353742635,0.00257893725386071
61.2,0.00320659647499888,0.00254948933962118
61.21,0.00319781623504767,0.00252137581744183
61.22,0.00318996515741787,0.00249452493601421
61.23,0.00318303857842561,0.00246887069535418
61.24,0.00317703486920096,0.0024443523700457
61.25,0.00317195550244709,0.00242091408638212
61.26,0.00316780514898496,0.002398504447511
61.27,0.00316459180697859,0.00237707620243355
61.28,0.00316232696597407,0.00235658595404853
61.29,0.00316102580993793,0.00233699390342146
61.3,0.0031607074636536,0.0023182636273027
61.31,0.00316139528778814,0.00230036188648164
61.32,0.00316311722968365,0.00228325846354571
61.33,0.00316590623784607,0.00226692602866041
61.34,0.00316980075002704,0.00225134003258443
61.35,0.00317484526723866,0.00223647862703569
61.36,0.00318109102805564,0.00222232261242505
61.37,0.00318859680134231,0.00220885541416571
61.38,0.00319742981936544,0.00219606308927256
61.39,0.0032076668779818,0.00218393436547526
61.4,0.00321939563747053,0.00217246071665012
61.41,0.00323271616501708,0.00216163647900869
61.42,0.00324774277015272,0.00215145901411473
61.43,0.00326460619747715,0.00214192892668186
61.44,0.00328345625777571,0.00213305034749134
61.45,0.00330446499986425,0.00212483129423746
61.46,0.00332783055486785,0.00211728412794621
61.47,0.00335378182104107,0.00211042612661305
61.48,0.00338258420775905,0.00210428020503894
61.49,0.00341454672447794,0.00209887581914425
61.5,0.00345003079041029,0.00209425010438369
61.51,0.00348946126581262,0.0020904493155619
61.52,0.003533340377192,0.00208753065787448
61.53,0.00358226545009332,0.00208556463200282
61.54,0.00363695170420553,0.002084638061712
61.55,0.00369826185645317,0.0020848580389089
61.56,0.00376724499365177,0.00208635711836802
61.57,0.00384518823529501,0.00208930023742415
61.58,0.00393368630347801,0.00209389405312221
61.59,0.00403473656700637,0.00210039972374598
61.6,0.00415087096165112,0.00210915068499251
61.61,0.0042853423324748,0.00212057781491015
61.62,0.00444239282643177,0.00213524577039759
61.63,0.00462764897317391,0.00215390663375192
61.64,0.00484871767713579,0.00217758112790134
61.65,0.00511611060847694,0.00220768513026148
61.66,0.00544472419183684,0.00224623331812424
61.67,0.00585629758245354,0.00229617966777806
61.68,0.00638367337610479,0.00236201274512604
61.69,0.00707856688193065,0.00245085321081395
61.7,0.00802662285008238,0.00257461175794338
61.71,0.00937885869872024,0.00275458437344467
61.72,0.0114237948495095,0.00303228527048194
61.73,0.0147743757317792,0.00349866800486531
61.74,0.0209393233244332,0.00438930953320715
61.75,0.0345366485221991,0.00649796163133021
61.76,0.0756589483892424,0.0141925571606113
61.77,0.290640332946456,0.130664426242657
61.78,0.282772624757457,0.0429882258896854
61.79,0.055446051229923,0.00712875366497667
61.8,0.0196450984911157,0.0033977063332179
61.81,0.00965496323242598,0.00238806696286198
61.82,0.00577650609855085,0.00200000304831971
61.83,0.00396604499746911,0.00182081341318374
61.84,0.00301939211157709,0.00172838416202303
61.85,0.00248656610229891,0.00167717837895187
61.86,0.0021718868386259,0.00164745497115804
61.87,0.00198052997539366,0.00162969774581723
61.88,0.00186266663474544,0.00161894424234987
61.89,0.00179041732381136,0.00161244597695043
61.9,0.00174738690924092,0.00160860708077759
61.91,0.00172353769616262,0.00160646549017096
61.92,0.00171251805103967,0.00160542355497939
61.93,0.00171019764543434,0.00160510101587907
61.94,0.00171382911041873,0.00160525134986245
61.95,0.00172155035848243,0.0016057124601877
61.96,0.0017320796981386,0.00160637671850528
61.97,0.00174452388236901,0.00160717228436313
61.98,0.00175825433351084,0.00160805119070229
61.99,0.00177282563234715,0.00160898159471123
62,0.00178792083040114,0.00160994265079273
62.01,0.00180331414723534,0.0016109210683054
62.02,0.00181884514829844,0.00161190877032513
62.03,0.00183440063416007,0.00161290128415226
62.04,0.00184990178846711,0.0016138966244762
62.05,0.00186529496208832,0.00161489451258567
62.06,0.00188054500346624,0.00161589582757715
62.07,0.00189563039169505,0.00161690221869515
62.08,0.00191053966009114,0.00161791583139304
62.09,0.00192526875133259,0.00161893911329691
62.1,0.00193981905182561,0.0016199746776161
62.11,0.00195419592410351,0.00162102520702589
62.12,0.00196840760816941,0.00162209338732822
62.13,0.0019824643966605,0.00162318186188826
62.14,0.00199637801539332,0.00162429320153601
62.15,0.00201016115798935,0.00162542988525072
62.16,0.00202382713723226,0.00162659428896395
62.17,0.00203738962451439,0.00162778867975499
62.18,0.00205086245655395,0.00162901521417058
62.19,0.00206425949326561,0.00163027593930509
62.2,0.00207759451479528,0.00163157279588722
62.21,0.00209088114820455,0.00163290762243684
62.22,0.00210413281724486,0.00163428216049488
62.23,0.0021173627093517,0.00163569806013097
62.24,0.00213058375599884,0.00163715688575228
62.25,0.00214380862322083,0.00163866012205582
62.26,0.00215704970950847,0.0016402091796569
62.27,0.00217031914979837,0.00164180540094605
62.28,0.00218362882331735,0.00164345006532451
62.29,0.00219699036493315,0.00164514439460772
62.3,0.0022104151783795,0.00164688955777603
62.31,0.00222391445139114,0.00164868667579487
62.32,0.00223749917161964,0.00165053682589233
62.33,0.00225118014343695,0.00165244104578322
62.34,0.00226496800496057,0.00165440033749376
62.35,0.00227887324526654,0.00165641567097374
62.36,0.00229290622158662,0.00165848798748069
62.37,0.00230707717638956,0.00166061820275731
62.38,0.00232139625422401,0.00166280720998624
62.39,0.00233587351823117,0.00166505588249222
62.4,0.00235051896645055,0.001667365076363
62.41,0.00236534254771992,0.00166973563282513
62.42,0.00238035417727189,0.00167216838049267
62.43,0.00239556375199645,0.0016746641374582
62.44,0.00241098116537819,0.00167722371323697
62.45,0.00242661632216068,0.00167984791062237
62.46,0.00244247915274032,0.00168253752741132
62.47,0.00245857962726825,0.00168529335799117
62.48,0.00247492776958802,0.00168811619488374
62.49,0.00249153367095467,0.00169100683016721
62.5,0.00250840750357184,0.0016939660567945
62.51,0.00252555953407974,0.00169699466991879
62.52,0.00254300013688546,0.00170009346808087
62.53,0.00256073980741633,0.00170326325432824
62.54,0.00257878917540144,0.00170650483732981
62.55,0.00259715901813706,0.00170981903242085
62.56,0.00261586027373528,0.00171320666255814
62.57,0.00263490405448019,0.00171666855926078
62.58,0.00265430166035285,0.00172020556359365
62.59,0.00267406459253317,0.00172381852695624
62.6,0.00269420456721337,0.0017275083119892
62.61,0.00271473352949614,0.00173127579334331
62.62,0.00273566366761968,0.00173512185852009
62.63,0.00275700742733209,0.00173904740858011
62.64,0.00277877752668232,0.00174305335895453
62.65,0.0028009869710951,0.00174714064018888
62.66,0.00282364906872468,0.00175131019860164
62.67,0.00284677744632955,0.00175556299704149
62.68,0.00287038606550472,0.00175990001556325
62.69,0.00289448923946645,0.00176432225218526
62.7,0.00291910165019038,0.00176883072347367
62.71,0.00294423836624214,0.00177342646527823
62.72,0.00296991486122822,0.00177811053350374
62.73,0.0029961470325901,0.00178288400458437
62.74,0.00302295122149376,0.00178774797639736
62.75,0.00305034423299977,0.00179270356873495
62.76,0.00307834335736856,0.00179775192416765
62.77,0.00310696639191488,0.00180289420864188
62.78,0.00313623166379695,0.00180813161216964
62.79,0.00316615805377352,0.00181346534957672
62.8,0.00319676502086663,0.00181889666121338
62.81,0.00322807262806779,0.00182442681368
62.82,0.00326010156909307,0.00183005710054474
62.83,0.00329287319630367,0.00183578884309077
62.84,0.00332640954984376,0.00184162339107818
62.85,0.00336073338807152,0.00184756212354364
62.86,0.00339586821933724,0.00185360644960064
62.87,0.00343183833512317,0.00185975780919057
62.88,0.00346866884479746,0.00186601767395711
62.89,0.00350638571191209,0.00187238754808106
62.9,0.00354501579221311,0.00187886896915856
62.91,0.00358458687335161,0.00188546350902186
62.92,0.00362512771665513,0.00189217277475584
62.93,0.00366666810070393,0.00189899840955188
62.94,0.0037092388671025,0.00190594209367012
62.95,0.00375287196852592,0.00191300554548479
62.96,0.00379760051891243,0.00192019052235026
62.97,0.00384345884649928,0.00192749882185261
62.98,0.00389048254907332,0.00193493228267028
62.99,0.0039387085523046,0.00194249278578773
63,0.0039881751709101,0.00195018225561372
63.01,0.00403892217286361,0.00195800266108292
63.02,0.00409099084701869,0.00196595601692329
63.03,0.00414442407411009,0.00197404438484916
63.04,0.00419926640147816,0.0019822698748494
63.05,0.00425556412165518,0.00199063464646854
63.06,0.00431336535508708,0.00199914091016162
63.07,0.00437272013728929,0.00200779092875303
63.08,0.00443368051045345,0.0020165870187705
63.09,0.00449630062008022,0.00202553155196639
63.1,0.00456063681675922,0.00203462695685563
63.11,0.00462674776340555,0.00204387572026787
63.12,0.00469469454835014,0.00205328038899466
63.13,0.0047645408045609,0.00206284357146713
63.14,0.00483635283533246,0.00207256793942701
63.15,0.00491019974706008,0.00208245622982584
63.16,0.00498615358912213,0.00209251124656162
63.17,0.00506428950171989,0.00210273586246679
63.18,0.00514468587180061,0.00211313302120231
63.19,0.00522742449787605,0.00212370573938814
63.2,0.00531259076390855,0.00213445710860372
63.21,0.00540027382317931,0.00214539029763816
63.22,0.00549056679250104,0.00215650855474125
63.23,0.00558356695734452,0.00216781520983866
63.24,0.00567937598891255,0.0021793136770778
63.25,0.00577810017339686,0.00219100745723955
63.26,0.00587985065442331,0.00220290014028135
63.27,0.00598474368947688,0.00221499540802095
63.28,0.00609290092110415,0.00222729703694458
63.29,0.00620444966359313,0.00223980890094411
63.3,0.00631952320635321,0.00225253497430422
63.31,0.00643826113478763,0.00226547933477239
63.32,0.00656080966967176,0.00227864616669327
63.33,0.00668732202611966,0.00229203976424019
63.34,0.00681795879335911,0.00230566453483849
63.35,0.00695288833629937,0.00231952500261801
63.36,0.00709228722029809,0.00233362581208907
63.37,0.00723634066014833,0.00234797173178936
63.38,0.00738524299493137,0.00236256765828646
63.39,0.00753919818971049,0.00237741862016372
63.4,0.00769842036560742,0.00239252978213711
63.41,0.00786313435965769,0.00240790644939259
63.42,0.00803357631590429,0.00242355407211747
63.43,0.00820999430887692,0.00243947825005353
63.44,0.00839264900116943,0.00245568473737623
63.45,0.00858181433618721,0.00247217944765055
63.46,0.00877777826744253,0.00248896845898261
63.47,0.00898084352556405,0.00250605801938397
63.48,0.00919132842404891,0.00252345455233138
63.49,0.00940956770457979,0.00254116466255783
63.5,0.00963591342245917,0.00255919514199066
63.51,0.00987073587246312,0.00257755297594686
63.52,0.0101144245550832,0.00259624534961389
63.53,0.010367389182342,0.00261527965469066
63.54,0.0106300607220638,0.00263466349631425
63.55,0.0109028924786154,0.00265440470028877
63.56,0.0111863612070093,0.00267451132046581
63.57,0.0114809682566492,0.00269499164665032
63.58,0.0117872407388079,0.00271585421248566
63.59,0.0121057327112652,0.00273710780390424
63.6,0.0124370263708106,0.00275876146777376
63.61,0.0127817332423269,0.00278082452088635
63.62,0.013140495350482,0.00280330655942918
63.63,0.0135139863563117,0.00282621746858169
63.64,0.0139029126377247,0.00284956743267817
63.65,0.0143080142879838,0.00287336694577189
63.66,0.0147300660006671,0.0028976268224078
63.67,0.0151698778041031,0.00292235820907161
63.68,0.015628295600106,0.00294757259600609
63.69,0.0161062014535878,0.00297328182932954
63.7,0.0166045135704113,0.00299949812390421
63.71,0.0171241858885177,0.00302623407653002
63.72,0.0176662071951013,0.00305350267971516
63.73,0.0182315996677299,0.00308131733598715
63.74,0.018821416720314,0.00310969187281585
63.75,0.0194367400162871,0.00313864055807034
63.76,0.0200786754904217,0.00316817811609005
63.77,0.0207483481971302,0.00319831974454399
63.78,0.021446895779098,0.00322908113173082
63.79,0.0221754603216235,0.00326047847475563
63.8,0.0229351783310831,0.00329252849837891
63.81,0.0237271685463237,0.003325248474637
63.82,0.0245525172634089,0.00335865624314646
63.83,0.0254122608280041,0.00339277023246964
63.84,0.0263073649263776,0.00342760948197618
63.85,0.0272387002918183,0.00346319366504522
63.86,0.0282070144362433,0.00349954311272094
63.87,0.0292128990287006,0.00353667883863651
63.88,0.0302567525718377,0.00357462256488883
63.89,0.0313387380862727,0.00361339674874828
63.9,0.0324587356074745,0.00365302461076333
63.91,0.0336162894374081,0.00369353016365148
63.92,0.0348105502881323,0.00373493824255022
63.93,0.0360402127111498,0.00377727453641663
63.94,0.0373034485386183,0.00382056562061517
63.95,0.0385978374734915,0.00386483899075785
63.96,0.039920296461221,0.0039101230980001
63.97,0.0412670100486273,0.00395644738553746
63.98,0.0426333645761742,0.00400384232659001
63.99,0.0440138897288072,0.00405233946376859
64,0.0454022116490034,0.00410197145005864
64.01,0.0467910224314444,0.00415277209113107
64.02,0.0481720712957818,0.00420477638931749
64.03,0.049536182973474,0.00425802058925473
64.04,0.0508733087419987,0.00431254222497257
64.05,0.0521726149838225,0.00436838016883512
64.06,0.0534226130436437,0.00442557468195925
64.07,0.054611332443542,0.00448416746657232
64.08,0.0557265371850598,0.0045442017198194
64.09,0.0567559819903883,0.00460572218951694
64.1,0.0576877020771051,0.00466877523151787
64.11,0.0585103266790261,0.00473340886874063
64.12,0.0592134033664339,0.0047996728520513
64.13,0.0597877176718431,0.00486761872253993
64.14,0.0602255909869185,0.00493729987563651
64.15,0.0605211394806551,0.00500877162655455
64.16,0.0606704780981308,0.00508209127729242
64.17,0.0606718565325094,0.00515731818482223
64.18,0.0605257182315525,0.00523451383059492
64.19,0.0602346786023292,0.00531374189086897
64.2,0.0598034240875398,0.00539506830788283
64.21,0.0592385390992114,0.00547856136164682
64.22,0.0585482723533415,0.00556429174177064
64.23,0.0577422574972071,0.00565233261931586
64.24,0.0568312047999756,0.00574275971794913
64.25,0.0558265810222658,0.00583565138428455
64.26,0.0547402935213108,0.00593108865647207
64.27,0.0535843924746103,0.00602915533060999
64.28,0.0523708021780364,0.00612993802422024
64.29,0.051111089093185,0.00623352623589712
64.3,0.0498162710398293,0.00634001240021242
64.31,0.048496668939648,0.00644949193669087
64.32,0.0471618000132271,0.00656206329171949
64.33,0.0458203094111016,0.0066778279717653
64.34,0.0444799359459361,0.00679689056658439
64.35,0.0431475068372259,0.00691935876024108
64.36,0.0418289561071823,0.00704534332819495
64.37,0.0405293613660946,0.0071749581178967
64.38,0.0392529940979442,0.00730832001037351
64.39,0.0380033791000961,0.00744554885993365
64.4,0.0367833593641755,0.00758676740860409
64.41,0.0355951633424489,0.00773210117171363
64.42,0.0344404721793536,0.00788167829049802
64.43,0.033320485068506,0.00803562934722113
64.44,0.0322359814068344,0.00819408713775061
64.45,0.0311873788488073,0.00835718639610894
64.46,0.0301747867178347,0.0085250634647609
64.47,0.0291980545124434,0.00869785590396721
64.48,0.0282568154595157,0.00887570203264731
64.49,0.0273505252258569,0.00905874039299814
64.5,0.026478496010459,0.0092471091296995
64.51,0.0256399263136262,0.00944094527439532
64.52,0.0248339267223276,0.0096403839252609
64.53,0.024059542071645,0.00984555731028891
64.54,0.0233157703460183,0.0100565937231466
64.55,0.022601578674356,0.0102736163185929
64.56,0.0219159167570414,0.0104967417550546
64.57,0.0212577280396818,0.0107260786705579
64.58,0.0206259589232227,0.0109617259782161
64.59,0.020019566274134,0.0112037709677822
64.6,0.019437523470541,0.0114522871990267
64.61,0.0188788251953576,0.0117073321740164
64.62,0.0183424911629113,0.0119689447760934
64.63,0.0178275689421326,0.0122371424644164
64.64,0.0173331360196045,0.012511918215604
64.65,0.0168583012264918,0.0127932372066903
64.66,0.0164022056363494,0.0130810332371024
64.67,0.0159640230263323,0.0133752048925664
64.68,0.015542959980723,0.0136756114596919
64.69,0.0151382557041934,0.0139820686071689
64.7,0.014749181602093,0.0142943438582774
64.71,0.0143750406764667,0.0146121518900892
64.72,0.0140151667783797,0.0149351497060672
64.73,0.0136689237511511,0.0152629317429368
64.74,0.0133357044928423,0.0155950249874915
64.75,0.0130149299621705,0.0159308841959204
64.76,0.0127060481473684,0.0162698873262059
64.77,0.0124085330141691,0.0166113313123368
64.78,0.0121218834460797,0.0169544283285843
64.79,0.0118456221879284,0.0172983027102245
64.8,0.011579294800682,0.0176419887135877
64.81,0.0113224686350277,0.0179844293135459
64.82,0.0110747318281638,0.0183244762451127
64.83,0.0108356923285587,0.0186608915022127
64.84,0.0106049769511237,0.0189923505023839
64.85,0.0103822304651356,0.0193174471155066
64.86,0.0101671147163064,0.0196347007325059
64.87,0.00995930778366338,0.0199425655154751
64.88,0.00975850317181759,0.0202394419250317
64.89,0.00956440903816558,0.0205236905597258
64.9,0.00937674745530703,0.020793648271782
64.91,0.00919525370733953,0.0210476464381584
64.92,0.00901967561985373,0.0212840311754485
64.93,0.00884977292230249,0.0215011851889786
64.94,0.00868531664212757,0.0216975508498524
64.95,0.00852608852893522,0.021871654000448
64.96,0.00837188050826942,0.0220221279089213
64.97,0.00822249416306431,0.0221477367290863
64.98,0.00807774024247199,0.0222473977835419
64.99,0.00793743819576131,0.0223202019749034
65,0.00780141573120308,0.0223654316534352
65.01,0.00766950839792968,0.0223825753221346
65.02,0.00754155919018873,0.0223713386492266
65.03,0.00741741817258446,0.0223316513746955
65.04,0.00729694212530241,0.0222636698393803
65.05,0.00717999420837867,0.0221677750225585
65.06,0.00706644364391562,0.02204456613962
65.07,0.00695616541531296,0.0218948500141138
65.08,0.00684903998268394,0.0217196265896964
65.09,0.00674495301350175,0.0215200710784412
65.1,0.00664379512764413,0.0212975133447345
65.11,0.00654546165620151,0.021053415196233
65.12,0.00644985241302365,0.0207893462892407
65.13,0.00635687147862318,0.020506959359923
65.14,0.00626642699554603,0.0202079654632999
65.15,0.00617843097453497,0.0198941098467786
65.16,0.00609279911117133,0.0195671490074553
65.17,0.00600945061211111,0.01922882939037
65.18,0.00592830803050115,0.0188808680837844
65.19,0.00584929711009452,0.0185249357651752
65.2,0.00577234663767989,0.0181626420511448
65.21,0.00569738830302613,0.0177955233125231
65.22,0.00562435656635785,0.0174250329346569
65.23,0.00555318853260156,0.0170525339339029
65.24,0.00548382383231927,0.0166792937872903
65.25,0.00541620450867752,0.016306481291136
65.26,0.00535027491034878,0.0159351652371466
65.27,0.00528598158996274,0.0155663146791334
65.28,0.00522327320766058,0.0152008005576852
65.29,0.00516210043984422,0.0148393984544501
65.3,0.00510241589224891,0.0144827922562204
65.31,0.00504417401789636,0.0141315785259399
65.32,0.00498733103883531,0.013786271393912
65.33,0.00493184487218423,0.0134473078045952
65.34,0.00487767505968228,0.0131150529744424
65.35,0.00482478270109621,0.0127898059377944
65.36,0.00477313039078897,0.0124718050777357
65.37,0.0047226821575812,0.0121612335580816
65.38,0.00467340340780975,0.0118582245899063
65.39,0.00462526087105375,0.0115628664810772
65.4,0.00457822254884344,0.0112752074317707
65.41,0.00453225766586396,0.010995260049619
65.42,0.00448733662371137,0.0107230055689087
65.43,0.00444343095703204,0.0104583977659987
65.44,0.00440051329194324,0.0102013665699866
65.45,0.00435855730664125,0.00995182137310413
65.46,0.00431753769396614,0.00970965404916058
65.47,0.00427743012614357,0.00947474169191143
65.48,0.00423821122125123,0.009246949087096
65.49,0.00419985851156446,0.00902613093345628
65.5,0.00416235041366309,0.00881213382915191
65.51,0.00412566620023669,0.00860479804034753
65.52,0.00408978597338994,0.00840395906818592
65.53,0.00405469063959285,0.00820944903120635
65.54,0.00402036188613797,0.00802109787873406
65.55,0.00398678215898407,0.00783873445054672
65.56,0.00395393464206895,0.00766218739737889
65.57,0.00392180323793179,0.00749128597568638
65.58,0.00389037254966174,0.00732586072948638
65.59,0.00385962786427441,0.00716574407106185
65.6,0.00382955513712679,0.00701077077116707
65.61,0.00380014097777415,0.00686077836896071
65.62,0.00377137263699479,0.00671560751063105
65.63,0.0037432379949851,0.00657510222497848
65.64,0.00371572555078725,0.00643911014347864
65.65,0.0036888244129315,0.00630748267175218
65.66,0.00366252429125791,0.0061800751183223
65.67,0.00363681548987127,0.00605674678631463
65.68,0.00361168890143249,0.00593736103302323
65.69,0.00358713600253369,0.0058217853016348
65.7,0.00356314885036035,0.0057098911291027
65.71,0.00353972008064951,0.00560155413371488
65.72,0.00351684290682985,0.0054966539852499
65.73,0.0034945111205833,0.00539507436070619
65.74,0.00347271909371405,0.00529670288783979
65.75,0.00345146178144418,0.00520143107867244
65.76,0.0034307347271344,0.00510915425490177
65.77,0.0034105340685997,0.00501977146679689
65.78,0.00339085654599436,0.00493318540702192
65.79,0.00337169951137029,0.00484930232065961
65.8,0.00335306094003185,0.00476803191244668
65.81,0.00333493944376917,0.00468928725230577
65.82,0.00331733428611769,0.00461298467985782
65.83,0.00330024539972151,0.00453904370866065
65.84,0.00328367340597902,0.00446738693078996
65.85,0.00326761963716826,0.00439793992229021
65.86,0.00325208616116446,0.00433063114988097
65.87,0.00323707580907018,0.00426539187942876
65.88,0.00322259220580878,0.00420215608628371
65.89,0.00320863980409214,0.00414086036792005
65.9,0.0031952239220705,0.00408144385916998
65.91,0.00318235078475904,0.0040238481499647
65.92,0.00317002756988694,0.00396801720603157
65.93,0.00315826245833883,0.00391389729252456
65.94,0.0031470646896985,0.00386143690067164
65.95,0.00313644462361706,0.00381058667787171
65.96,0.00312641380698742,0.00376129936061054
65.97,0.00311698504836144,0.00371352971126993
65.98,0.00310817249948714,0.00366723445786943
65.99,0.00309999174535325,0.00362237223761475
66,0.00309245990334417,0.00357890354386359
66.01,0.00308559573257339,0.00353679067677315
66.02,0.00307941975455472,0.00349599769771813
66.03,0.00307395438642688,0.00345649038741191
66.04,0.00306922408815336,0.00341823620800097
66.05,0.00306525552544523,0.00338120426917243
66.06,0.00306207775027922,0.00334536529855456
66.07,0.00305972240080399,0.00331069161621367
66.08,0.00305822392361932,0.00327715711398735
66.09,0.00305761982057284,0.00324473723930474
66.1,0.00305795092373962,0.00321340898427935
66.11,0.00305926170181381,0.00318315087991305
66.12,0.00306160060240601,0.00315394299624572
66.13,0.00306502043464474,0.00312576694832967
66.14,0.00306957879800673,0.00309860590907263
66.15,0.00307533856356712,0.00307244462915623
