Frequency_GHz,Abs0deg,Abs10deg,Abs20deg,Abs30deg
76.9599198397,0.00908181508470928,0.00259449623037079,0.00404958743705382,0.0138935300246337
76.9659318637,0.0091280663475688,0.00261994958087323,0.00406413920350573,0.013896593191354
76.9719438878,0.00923259718013378,0.00260666409352377,0.00409358569500376,0.0136618415251318
76.9779559118,0.00938722835330613,0.00258700919133357,0.00407029749886324,0.0132550126280328
76.9839679359,0.00957663734707262,0.0025481406803858,0.00408426483664126,0.0130029372735084
76.9899799599,0.00977362547104449,0.00254326205224207,0.00413324050845747,0.0128458442243204
76.995991984,0.00986241385202659,0.00254410562139798,0.00422868828290257,0.0128801141479043
77.002004008,0.0101048152846554,0.00254291110605738,0.00426791646985825,0.0126824601932077
77.0080160321,0.0102807370090382,0.00252404408231263,0.00421475301825157,0.0122669879389744
77.0140280561,0.010466724657004,0.00250192398235726,0.00421526092625415,0.0122290989361395
77.0200400802,0.0106144513232648,0.00248624560687741,0.0042781713074107,0.0121058058417891
77.0260521042,0.0107020538707644,0.00249562112450655,0.0043643768460472,0.0118279605915602
77.0320641283,0.0110148172543018,0.0024923358063394,0.00433095130048557,0.0117036972396118
77.0380761523,0.0112571955582187,0.00249229301355873,0.00440031921749675,0.0115206306973711
77.0440881764,0.0113938193596512,0.00244954758623646,0.00446297499566382,0.0113422640176031
77.0501002004,0.0115052073351448,0.00244167668056437,0.00442909672881267,0.0111673851137054
77.0561122244,0.0119577144721258,0.0024208063426867,0.00440672056743749,0.0111086138414548
77.0621242485,0.0120591698097626,0.00242147562436904,0.00453794702215818,0.0110237330176843
77.0681362725,0.012203802585935,0.00240271930198225,0.00462318598381496,0.011089475845557
77.0741482966,0.0126572255988336,0.00241185038765528,0.00463711341565301,0.0106874501297038
77.0801603206,0.0128859670517122,0.00239385070660234,0.00463808010901062,0.0104821931204638
77.0861723447,0.01334292554284,0.00237243167835723,0.00467157538627188,0.0103149564375088
77.0921843687,0.0134183045434343,0.00236329091292844,0.00468181008648471,0.0105129643480864
77.0981963928,0.0135625105742558,0.00237499418241242,0.00486156743410172,0.0104377588071915
77.1042084168,0.0138282571113946,0.00235918691152368,0.00486454451478545,0.0103442529071046
77.1102204409,0.0144172823459573,0.00234303889370027,0.00480996248198873,0.0100601606970523
77.1162324649,0.0143990986018793,0.00233276301397861,0.00490617052850233,0.0101431119612989
77.122244489,0.0150129696534681,0.00232375293571404,0.00499472997963448,0.0100819368245261
77.128256513,0.0149232516092393,0.00231556738572662,0.00505498192516351,0.010213417305374
77.1342685371,0.0154496983195796,0.00231637624347926,0.00510061658506972,0.00993978068222139
77.1402805611,0.016199794391792,0.00232270773459519,0.00501514956020998,0.009459499539572
77.1462925852,0.0165182701946999,0.00228150704403614,0.00508326672567675,0.0096461753871818
77.1523046092,0.016563457904215,0.00226086885933912,0.00512834114738895,0.00963377964462518
77.1583166333,0.0169775557451427,0.00227027986352651,0.00531145269304411,0.00957910654753095
77.1643286573,0.0175873708977625,0.0022710058920332,0.00519269087698922,0.00924592776587493
77.1703406814,0.0180622108310128,0.00226104681510033,0.00530118948660079,0.00908357309800825
77.1763527054,0.0189038226161223,0.00221559795352817,0.0054238931519249,0.0091107521663159
77.1823647295,0.0192481973166596,0.00221374000078881,0.00541971016433709,0.00906256050505877
77.1883767535,0.0192456582561245,0.00222261800327884,0.0053992814666484,0.00892925101064948
77.1943887776,0.0197265275953323,0.00222917959192716,0.0055012692201776,0.00880593611880779
77.2004008016,0.0200040118719066,0.00221532582039474,0.00560608064730314,0.00879405408010479
77.2064128257,0.0210667285633886,0.00217178126001459,0.00567257825403486,0.00852594557030016
77.2124248497,0.021678840227168,0.00217165004392943,0.00563620482268208,0.00839129867279849
77.2184368737,0.0223406133605684,0.00215158512109729,0.00555915373426604,0.00849461914209809
77.2244488978,0.0231166730373582,0.00217358010846565,0.00575251186306564,0.00840159162983255
77.2304609218,0.0244668543625282,0.00215170438717485,0.0058316710887295,0.00828244996790559
77.2364729459,0.0246809848154594,0.00213266158789518,0.00589182301522451,0.00812027707589213
77.2424849699,0.0252125028499771,0.00211949091289977,0.00600028588242127,0.0080755320467096
77.248496994,0.0253324578641025,0.00212048205842974,0.00599554278475328,0.00803927148112724
77.254509018,0.0268970618554656,0.00212669805948767,0.00608659828646189,0.00791676252725052
77.2605210421,0.0279342434874532,0.0021117741432273,0.00610761873168862,0.00775231980343102
77.2665330661,0.0292718164185341,0.00208019225764127,0.00616710409167704,0.0077075383140434
77.2725450902,0.029261129644957,0.00208890961041722,0.00632913722378428,0.00760693206593652
77.2785571142,0.0291595364375649,0.00209308227697884,0.00629038100774722,0.00760472545062386
77.2845691383,0.0318101634560361,0.00208163227165695,0.00636850744501466,0.00756792496118309
77.2905811623,0.0315095852427527,0.00208946336406941,0.00644546226618439,0.00757501410220145
77.2965931864,0.0330036068818101,0.00204526085014077,0.00661743636781462,0.00749041528599314
77.3026052104,0.0358551030841742,0.00206268288845447,0.0066809247432292,0.00718525146069438
77.3086172345,0.0360377407310884,0.0020252925452309,0.00673643793143894,0.0070409544178114
77.3146292585,0.0382112184166019,0.00203051753448147,0.0068849369441132,0.00707636240590343
77.3206412826,0.0400837842913667,0.00202307798195721,0.00688786590228599,0.00716219534219213
77.3266533066,0.0395340464945189,0.00201181941593262,0.0069150117489006,0.00714187982844517
77.3326653307,0.040166270461137,0.00200622511024684,0.0070297057520572,0.00696254119149785
77.3386773547,0.0453151813042423,0.00198831682895488,0.00713992954804571,0.00694007044021114
77.3446893788,0.0440939017287244,0.00200233319386209,0.00703690691791463,0.00699936936290974
77.3507014028,0.0469886676054583,0.00199476597270777,0.00735483478995991,0.00686022159147821
77.3567134269,0.0486617064980186,0.0019763399020213,0.00733378584764389,0.00663534225347468
77.3627254509,0.0532097828927297,0.00197625114773675,0.00759396934171281,0.00666741706177054
77.3687374749,0.0563712303994899,0.00197031384167624,0.00777686126089413,0.00667855526276804
77.374749499,0.053817077122604,0.0019639785206689,0.00769118671408217,0.00668550665797577
77.380761523,0.0579882182738001,0.00196256288333734,0.00778203755599341,0.00651410791152052
77.3867735471,0.0610543267286697,0.00196739642220755,0.00775485483013984,0.00662343715847085
77.3927855711,0.0683682784209543,0.00193167769087701,0.00810407896783714,0.00655758411387441
77.3987975952,0.0736700144396548,0.00193442074110621,0.00816976400102929,0.00631115731677513
77.4048096192,0.0710531158417751,0.00194258037513216,0.00811361067249927,0.00639336552871516
77.4108216433,0.0783681387065878,0.00190852240030682,0.00847584836413105,0.00636481726810225
77.4168336673,0.0873386499635717,0.00191692386188124,0.00845897476880706,0.00619193259256799
77.4228456914,0.0846658985122018,0.00189995066599277,0.00850987090964122,0.00621426884819024
77.4288577154,0.088550182154474,0.00190202609569376,0.00879417654760704,0.00615856274580448
77.4348697395,0.0972135584746824,0.00189796211806833,0.00901934884326632,0.0061272508824301
77.4408817635,0.105051396902278,0.00190429802000724,0.0090463009131839,0.00605988620473443
77.4468937876,0.122678243373369,0.00189639627870487,0.00911375376449382,0.00596805327074474
77.4529058116,0.118660840480544,0.00188328629848165,0.00940439751728856,0.006031410721322
77.4589178357,0.12727318729054,0.00187237415359921,0.00966678620292396,0.00600487617364367
77.4649298597,0.141192683456822,0.00186785376149941,0.00976518119820017,0.00586789590510906
77.4709418838,0.151081594288237,0.00187206544864698,0.00948446677114657,0.00582984342147603
77.4769539078,0.181880945894309,0.00186651197448222,0.0100488035211727,0.00580301495132128
77.4829659319,0.200703928942066,0.00186439500730219,0.0105418763943906,0.00576698504963905
77.4889779559,0.2032546235322,0.00183106907331415,0.0106271935337235,0.00573565664293581
77.49498998,0.206021231258676,0.00184327316395482,0.0104438243981503,0.00562353220445756
77.501002004,0.227348599680978,0.00183459412625974,0.0106561893421667,0.00561910315133876
77.5070140281,0.267015008601573,0.00184937739385938,0.0112526267348465,0.00565730987756902
77.5130260521,0.31962183677271,0.00184733285662714,0.0113240186874838,0.00548595137615676
77.5190380762,0.341164790106361,0.00183298307667867,0.0113738806658361,0.00542516424026937
77.5250501002,0.36570977165383,0.00181407611715844,0.0118123988364591,0.00548988419574342
77.5310621242,0.451477818647635,0.00180425254687015,0.0119725750112399,0.00535198227239002
77.5370741483,0.475893514831661,0.00180498194500617,0.012175081033793,0.00533597954881441
77.5430861723,0.558154275493933,0.00180334547305847,0.0125951227283371,0.0053261386166349
77.5490981964,0.599356337711163,0.00179132549451141,0.0129502606125513,0.00532299497483359
77.5551102204,0.624917415690311,0.00178825465370017,0.0128674207797923,0.00524329775089195
77.5611222445,0.648986765900024,0.00179183451629189,0.0133617588207677,0.00523884641754831
77.5671342685,0.786176439330329,0.00178461541025238,0.0140803160211539,0.00518592248536864
77.5731462926,0.846308190223757,0.00177980282865002,0.0141184833440299,0.00514737793982852
77.5791583166,0.849314363003778,0.00176361171494764,0.0147538230916167,0.00514234539113983
77.5851703407,0.824634032491585,0.00175692633878527,0.0149331999070948,0.00509667829526347
77.5911823647,0.790487376428412,0.00175732696001523,0.0148904647587603,0.00500570845775703
77.5971943888,0.752175098960391,0.00174833785563145,0.0160181658105894,0.00502023255047841
77.6032064128,0.756935305587229,0.00173668769817527,0.0159414433301864,0.00505538668555392
77.6092184369,0.67820192768114,0.00176413226636268,0.0164890456252136,0.00498355997926958
77.6152304609,0.587113633926078,0.00174300453389983,0.0170101965031664,0.00497688764542511
77.621242485,0.5399886689601,0.00173145898938695,0.0180113394417452,0.00499337999224195
77.627254509,0.525480984636794,0.00171415479534564,0.0179384683992186,0.00485978121626841
77.6332665331,0.47550343749534,0.00172741836859474,0.0185504026594513,0.00488015644941406
77.6392785571,0.423742298833846,0.00172840006339231,0.0194213513521642,0.0048983503997793
77.6452905812,0.357922429680441,0.00172241812592088,0.0203097235731255,0.004879465058646
77.6513026052,0.323069510552475,0.00171049142373502,0.0209552823720832,0.00481339001190465
77.6573146293,0.316647761549203,0.00170348011222457,0.0210446695616309,0.00478436201083276
77.6633266533,0.297066177128835,0.0016951576792997,0.0214891063733675,0.00475513247720353
77.6693386774,0.25654587235692,0.00169357305569857,0.0225116840407168,0.00473089632039285
77.6753507014,0.232340801110313,0.00170373121728385,0.0238819529152022,0.00477448831610209
77.6813627255,0.211327923358835,0.00169902291726988,0.0241663049451763,0.00464143217220203
77.6873747495,0.189472570881157,0.00168001487200803,0.0249266157274213,0.00458737442585936
77.6933867735,0.175597217844521,0.00167175900497641,0.0258845066487629,0.00456759893916649
77.6993987976,0.166418074012929,0.00166458202935558,0.0278092632026965,0.0046342436962175
77.7054108216,0.151059608372563,0.00166394406965043,0.0279683668317303,0.00453750184277555
77.7114228457,0.141196722390096,0.00166745576240408,0.0292034440991276,0.00447405279192372
77.7174348697,0.138799588335704,0.00165360044314172,0.0308479751692937,0.00445395643536174
77.7234468938,0.128171781090307,0.00163735209655123,0.0326003484008995,0.00442431913867351
77.7294589178,0.116195721345825,0.00164999450727752,0.0343829545072046,0.00443060519784051
77.7354709419,0.107609332197838,0.00165422049816513,0.0349694641935164,0.00434136672442885
77.7414829659,0.101795899599347,0.00163797356706046,0.0371397036407626,0.00432325458253817
77.74749499,0.0988606072864624,0.00162542647231487,0.039408386967882,0.00425894209833364
77.753507014,0.0903245552561444,0.00162546633878565,0.0417937568795454,0.0042463317748399
77.7595190381,0.0867512129059004,0.00161738938975035,0.0436439658916682,0.00429920249509899
77.7655310621,0.0826538010444499,0.00162744471558222,0.0454911930702171,0.00428995695005006
77.7715430862,0.077319187326514,0.0016273461739855,0.0481287648565451,0.00421672800887818
77.7775551102,0.0739825327709644,0.00160962072360792,0.0519816116045566,0.00414046778476351
77.7835671343,0.070292188410493,0.00159719371760369,0.0558811445842959,0.00418972132342585
77.7895791583,0.0671096246487498,0.00158490121033216,0.0594292148409936,0.00416201771182804
77.7955911824,0.0644307195835341,0.00159793391811268,0.0643252318382813,0.00410681802157313
77.8016032064,0.0609932588899766,0.00158277257613774,0.0683437930655537,0.00402692234974621
77.8076152305,0.058383603441533,0.00158360113790404,0.0733592777543056,0.0040300782370568
77.8136272545,0.0563898196726331,0.00158203394306163,0.0828133020762485,0.00399208235088552
77.8196392786,0.0541016243801307,0.00157757090664253,0.0839234705418392,0.00393056737015129
77.8256513026,0.0510326401519671,0.00156298633169978,0.08874269901453,0.00398264041242139
77.8316633267,0.0495024728595372,0.00157791443853115,0.107558130651794,0.00401064486978719
77.8376753507,0.0480652949111135,0.00155566886660419,0.114109159961727,0.00393814297084602
77.8436873747,0.0470187988344005,0.00154710449867634,0.128319769376038,0.00386846926226753
77.8496993988,0.0448788766887946,0.00155136816959924,0.120965606350918,0.0038310490989555
77.8557114228,0.0428493671449299,0.00155530303457401,0.15946371092983,0.00381895246736382
77.8617234469,0.041629216421753,0.00155694523574532,0.17873887673586,0.00386401791438645
77.8677354709,0.0395629306163691,0.00153877165696116,0.195046058688893,0.00380732818060264
77.873747495,0.0385580344375997,0.00152984863191115,0.198107345713924,0.00373839722763515
77.879759519,0.0371697978281606,0.00153819850825896,0.214065988811037,0.00373217794342067
77.8857715431,0.0352418937266536,0.00153377680723397,0.277616854517714,0.00376255610207061
77.8917835671,0.0354913578113308,0.00152696543242588,0.325916652668134,0.00373630425931808
77.8977955912,0.034062749337269,0.00150491119248703,0.336875977418344,0.0037104961078517
77.9038076152,0.0328759109906578,0.00151211365401401,0.373799644127952,0.00364768375441892
77.9098196393,0.0330988644158967,0.00152451389456801,0.438356363017351,0.0036479804771992
77.9158316633,0.0313974805153946,0.00151064208485271,0.592078775134421,0.00363042231795557
77.9218436874,0.0304372730493512,0.00151295909575572,0.73560103682454,0.00362999908321257
77.9278557114,0.0298411426796227,0.00149102156517395,0.660750683341816,0.00359866950225479
77.9338677355,0.0291096864841139,0.00150026932342063,0.668163211045048,0.00360813704605368
77.9398797595,0.0279907788339526,0.0014877654885038,0.651220626326591,0.00356026015441549
77.9458917836,0.0269788326263942,0.00148328497421421,0.701674313092351,0.00358579237844034
77.9519038076,0.0265051930160186,0.0014861458953322,0.69513627755863,0.00351112730019936
77.9579158317,0.0265340450958734,0.00147631974340197,0.672143857974626,0.00348152825383747
77.9639278557,0.025484563925909,0.00147414317712316,0.584973467371526,0.00353712543875605
77.9699398798,0.0243536815468869,0.00147474626633622,0.50312555709412,0.00342003357849013
77.9759519038,0.0243556520053782,0.00146594090417377,0.433232621745656,0.00344542043881985
77.9819639279,0.023749288933184,0.00145704296767562,0.38210642063003,0.00340012983621181
77.9879759519,0.0230943501846389,0.00145993753275455,0.31866072096428,0.00346099767949343
77.993987976,0.0229624276362226,0.00146220293466989,0.311272911002838,0.00343935875814513
78,0.0221377369062484,0.00146025317263415,0.286842302327974,0.00338600179013363
