"angle [deg]","Freq [GHz]","AbsorbanceTE []","AbsorbanceTM []"
10,77.1,0.103106718245704,0.00944969212009472
10,77.13,0.110008104997376,0.00934692986446128
10,77.16,0.116563060196039,0.00932228400021839
10,77.19,0.122534218722478,0.00936411435137097
10,77.22,0.127672794798711,0.00946355292033185
10,77.25,0.131740566663689,0.00961373107610974
10,77.28,0.134536170815519,0.00980924076901901
10,77.31,0.135920917068252,0.0100457526734752
10,77.34,0.135838276357517,0.0103197431030614
10,77.37,0.134322042255218,0.0106282984236125
10,77.4,0.131490943807184,0.0109689760184141
10,77.43,0.127531179859125,0.0113397074696788
10,77.46,0.122671410013956,0.0117387340392975
10,77.49,0.117156000888554,0.0121645676071495
10,77.52,0.111221601632702,0.012615972452407
10,77.55,0.105080127778251,0.0130919649356572
10,77.58,0.0989090033842298,0.0135918294470299
10,77.61,0.092847824062299,0.0141151500499062
10,77.64,0.0869997417192891,0.0146618581588049
10,77.67,0.0814357253054744,0.015232297412342
10,77.7,0.076200140095995,0.015827307682213
10,77.73,0.071316541369466,0.0164483309486394
10,77.76,0.066793018534743,0.0170975426001247
10,77.79,0.0626267699808881,0.0177780126184502
10,77.82,0.0588078202326836,0.0184939021124796
10,77.85,0.0553219258149177,0.0192507017927392
10,77.88,0.0521527815208341,0.0200555202447021
10,77.91,0.0492836599787493,0.02091743126931
10,77.94,0.0466986139410184,0.0218478910944222
10,77.97,0.0443833556121597,0.0228612378811659
10,78,0.0423259084325169,0.023975287551273
20,75,0.0121513517298844,0.0067702160099794
20,75.03,0.0099976686175417,0.0067877983495982
20,75.06,0.00853847046992195,0.00680651955605915
20,75.09,0.00753019752287643,0.00682579452130294
20,75.12,0.00682441128812117,0.00684526759730786
20,75.15,0.00632726931445249,0.0068647330421312
20,75.18,0.00597754958687313,0.00688408226639003
20,75.21,0.00573420463537511,0.00690326873151725
20,75.24,0.00556904353147791,0.00692228458666355
20,75.27,0.00546228642533497,0.0069411451729231
20,75.3,0.00539978582419953,0.00695987883056104
20,75.33,0.00537124537271172,0.00697852029349
20,75.36,0.00536905220257733,0.006997106513559
20,75.39,0.00538749601743804,0.00701567412813076
20,75.42,0.00542223732119451,0.00703425803332014
20,75.45,0.00546993933328332,0.00705289069473691
20,75.48,0.00552800936856912,0.00707160194206669
20,75.51,0.00559441460648402,0.00709041907385033
20,75.54,0.00566754915662437,0.00710936715342392
20,75.57,0.00574613697129267,0.00712846941506218
20,75.6,0.00582916011677415,0.00714774772638804
20,75.63,0.00591580518670731,0.0071672230713884
20,75.66,0.00600542283134708,0.00718691603194876
20,75.69,0.00609749686253158,0.00720684725491472
20,75.72,0.00619162041550014,0.0072270378982674
20,75.75,0.00628747735937274,0.00724751005495317
20,75.78,0.0063848276473738,0.00726828715594385
20,75.81,0.00648349565346795,0.00728939435703913
20,75.84,0.00658336079720723,0.00731085891587768
20,75.87,0.00668434994313061,0.00733271056674389
20,75.9,0.00678643119731781,0.00735498190276496
20,75.93,0.00688960882399658,0.00737770877637633
20,75.96,0.00699391907978131,0.00740093072976433
20,75.99,0.00709942682139986,0.00742469146980784
20,76.02,0.00720622278551386,0.00744903940262542
20,76.05,0.00731442147492811,0.00747402824615906
20,76.08,0.00742415961309018,0.00749971774166613
20,76.11,0.00753559515205049,0.00752617448846438
20,76.14,0.00764890683967112,0.00755347293090569
20,76.17,0.00776429437023884,0.00758169653193952
20,76.2,0.00788197916099631,0.00761093917494937
20,76.23,0.00800220581483135,0.00764130684378839
20,76.26,0.00812524435025219,0.00767291964317152
20,76.29,0.00825139330136715,0.00770591423512768
20,76.32,0.00838098381760533,0.00774044678622199
20,76.35,0.00851438492522594,0.00777669654440238
20,76.38,0.00865201015176642,0.00781487019460392
20,76.41,0.00879432576620931,0.00785520718408173
20,76.44,0.00894186095113203,0.0078979862607278
20,76.47,0.00909522030817667,0.00794353353958654
20,76.5,0.00925509920778422,0.00799223250682668
20,76.53,0.00942230264105104,0.00804453649882131
20,76.56,0.00959776842663951,0.00810098436680429
20,76.59,0.0097825958910629,0.00816222027683855
20,76.62,0.00997808150048773,0.00822901892409211
20,76.65,0.0101857634195154,0.00830231790388813
20,76.68,0.0104074776629602,0.00838325963741815
20,76.71,0.0106454294781105,0.00847324619115675
20,76.74,0.0109022849765573,0.0085740116973545
20,76.77,0.011181290023641,0.00868771910122224
20,76.8,0.0114864262944018,0.00881709098293348
20,76.83,0.0118226186981383,0.00896558880722564
20,76.86,0.012196014822941,0.00913766209330324
20,76.89,0.0126143669075083,0.00933910029399754
20,76.92,0.0130875621854006,0.0095775384324297
20,76.95,0.0136283718045528,0.00986319777226641
20,76.98,0.0142535280733518,0.0102099941666008
20,77.01,0.0149853055984946,0.0106372366033058
20,77.04,0.0158538944478602,0.0111723008824171
20,77.07,0.016901052004746,0.0118549677227381
20,77.1,0.0181858826615096,0.0127447087451664
20,77.13,0.019794282846023,0.0139334185469238
20,77.16,0.0218549561623168,0.0155687089233278
20,77.19,0.0245677638460201,0.01789887175849
20,77.22,0.0282565301349159,0.0213652937895067
20,77.25,0.0334735506559455,0.0268069165292435
20,77.28,0.0412219707318427,0.0359525183769531
20,77.31,0.0534702611789744,0.0527158711947107
20,77.34,0.0744432480439231,0.0867837479244156
20,77.37,0.113918059651625,0.161262900256386
20,77.4,0.194463768424941,0.28713610530316
20,77.43,0.372212838750188,0.303425726881488
20,77.46,0.768939000649142,0.216350146316483
20,77.49,0.940139644640372,0.13990497915923
20,77.52,0.506885821531081,0.0773168125205543
20,77.55,0.261388459649833,0.0493525917449461
20,77.58,0.158389277170686,0.0362824287008373
20,77.61,0.109802252897493,0.0291627745902239
20,77.64,0.0839347957024194,0.0249165659130764
20,77.67,0.0689461407444711,0.0223210064541631
20,77.7,0.0598272523641439,0.020873210768483
20,77.73,0.0542258331105088,0.0204927613823033
20,77.76,0.0509540139786225,0.021668241150144
20,77.79,0.04938551161805,0.0268785635912413
20,77.82,0.0491758654131288,0.0563283830004608
20,77.85,0.050099219139961,0.366077238366501
20,77.88,0.051912230417514,0.0184485102396696
20,77.91,0.0542195210434729,0.00991676858234369
20,77.94,0.0564910508356149,0.00859676184293945
20,77.97,0.0593539311384629,0.00831586994094158
20,78,0.0745955854060253,0.00848704175858128
30,75,0.0819983894043402,0.0282373493453175
30,75.03,0.0823657777795576,0.0238583324951841
30,75.06,0.0802353263993092,0.0206115816785475
30,75.09,0.0765690796262744,0.0181697970686976
30,75.12,0.0722593714990435,0.0163042877095522
30,75.15,0.067931004631641,0.0148585594524444
30,75.18,0.0639418010588432,0.0137254354768626
30,75.21,0.0604601571199087,0.012830850081747
30,75.24,0.0575440240292696,0.0121230546355654
30,75.27,0.0551975051899213,0.0115655532329191
30,75.3,0.0534059207900331,0.0111324814650103
30,75.33,0.0521565937633981,0.0108055669724486
30,75.36,0.0514522112905631,0.0105721216657058
30,75.39,0.0513220875026937,0.0104237219143816
30,75.42,0.0518360069551159,0.0103553683684289
30,75.45,0.0531264543242198,0.0103650123263809
30,75.48,0.0554293854742588,0.0104534195854291
30,75.51,0.0591653994444872,0.0106244564871197
30,75.54,0.065114872979788,0.0108861224589027
30,75.57,0.0748345892057913,0.0112533235283302
30,75.6,0.0917795577498514,0.0117556482541613
30,75.63,0.124821734760179,0.0124625143309574
30,75.66,0.200897678466402,0.0135791163910012
30,75.69,0.386772806576574,0.015695558229768
30,75.72,0.363673173634886,0.0167882029418289
30,75.75,0.110050396982201,0.0158500358617911
30,75.78,0.0394681705753127,0.0164127628528771
30,75.81,0.0203256334369862,0.0175801441238114
30,75.84,0.0141579736720925,0.0190678639309143
30,75.87,0.0120579660400526,0.02082305224124
30,75.9,0.0114495215221736,0.0228426376347353
30,75.93,0.0114428121103877,0.0251329789151
30,75.96,0.0116905138519479,0.0276958657225264
30,75.99,0.0120454727837035,0.0305193374753525
30,76.02,0.0124419678464929,0.033568703915997
30,76.05,0.012849826764876,0.0367772629571361
30,76.08,0.0132552797896184,0.040038218914311
30,76.11,0.0136525271482703,0.0432010022925404
30,76.14,0.0140398584591586,0.0460763400396851
30,76.17,0.0144177781163493,0.0484538752951649
30,76.2,0.014788043318675,0.0501326812439054
30,76.23,0.0151531388023208,0.050958909277024
30,76.26,0.015515978496466,0.0508590371134161
30,76.29,0.015879737634517,0.0498563083780175
30,76.32,0.0162477668074849,0.0480641676789538
30,76.35,0.0166235606682834,0.045660543669542
30,76.38,0.0170107646717521,0.0428542358915515
30,76.41,0.0174132096829606,0.0398554237995341
30,76.44,0.0178349688640144,0.0368577689378159
30,76.47,0.0182804349222139,0.0340339411760108
30,76.5,0.0187544190787565,0.0315428710950336
30,76.53,0.0192622762741369,0.0295463086559837
30,76.56,0.0198100637935804,0.0282333916818773
30,76.59,0.0204047398600052,0.0278534294481633
30,76.62,0.0210543936553849,0.0287570741581396
30,76.65,0.0217684338761179,0.0314405789342531
30,76.68,0.0225574726193289,0.0365676790432505
30,76.71,0.0234323133636045,0.0448921940437389
30,76.74,0.0244017439622297,0.0569192899474649
30,76.77,0.0254718340554532,0.0721449639650918
30,76.8,0.0266519011134217,0.0881914303985935
30,76.83,0.0279621705216585,0.101146428496407
30,76.86,0.0294317931085277,0.107925763798421
30,76.89,0.0310925724995096,0.108410109083132
30,76.92,0.0329772672863636,0.104871736616225
30,76.95,0.0351212439008793,0.100104753341963
30,76.98,0.0375655299486531,0.0966138845154074
30,77.01,0.0403672367711925,0.0976486356332648
30,77.04,0.0436804440889297,0.114080249453039
30,77.07,0.0500804338943568,0.296397254768374
30,77.1,0.0524456822618639,0.0482535708193885
30,77.13,0.0551938176426443,0.0304239566225644
30,77.16,0.0595349525873456,0.032181019109902
30,77.19,0.0641079467585983,0.0324600025703545
30,77.22,0.0685779304322152,0.0319225330242278
30,77.25,0.0725858409006767,0.0310293749237889
30,77.28,0.0757260058964084,0.0299969557053765
30,77.31,0.0776133081774855,0.028927242475468
30,77.34,0.0779836091049738,0.0278691322808045
30,77.37,0.0767795160377603,0.0268464157582934
30,77.4,0.0741731939029383,0.0258709259597301
30,77.43,0.0705113051707186,0.0249486534464942
30,77.46,0.0662132405780076,0.0240823902033923
30,77.49,0.0616734055595949,0.0232727974018968
30,77.52,0.0572015432974372,0.022518924470567
30,77.55,0.0530055335863566,0.0218186265090859
30,77.58,0.0492026742022895,0.0211689804768699
30,77.61,0.0458427041817316,0.0205666654270614
30,77.64,0.0429312617147308,0.020008263020433
30,77.67,0.0404487239107519,0.0194904649884439
30,77.7,0.038363443113269,0.0190101992189476
30,77.73,0.036640234909474,0.0185646960462609
30,77.76,0.0352454545774696,0.0181515158565791
30,77.79,0.0341498791257463,0.0177685544536269
30,77.82,0.033330323595169,0.0174140374970244
30,77.85,0.0327706514050683,0.0170865112049612
30,77.88,0.0324626493390903,0.0167848336581257
30,77.91,0.0324071370067996,0.016508169243506
30,77.94,0.0326156659573473,0.0162559877278733
30,77.97,0.0331132419207265,0.0160280688986792
30,78,0.0339427052938485,0.015824513467688
